"","AGEP","RACAIAN","RACASN","RACBLK","RACSOR","RACWHT","ESR_label","SCHL_label","WAGP","YOEP","CITWP","years_to_nat"
"655",49,"0","0","0","0","1","Civilian employed, with a job but not at work","Associate's degree",23000,1981,2004,23
"656",79,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1947,1957,10
"657",54,"0","1","0","0","0","Civilian employed, at work","Master's degree",2e+05,1989,2011,22
"658",54,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",28000,1999,2014,15
"659",48,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",24000,1979,2000,21
"660",72,"0","1","0","0","0","Not in labor force","Grade 6",0,1987,1993,6
"661",55,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",80000,1989,2003,14
"662",62,"0","0","0","0","1","Civilian employed, at work","GED or alternative credential",17000,1995,2016,21
"663",85,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1965,1970,5
"664",82,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1941,1945,4
"665",59,"0","1","0","0","0","Civilian employed, at work","12th grade - no diploma",24000,1984,2013,29
"666",80,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1948,1968,20
"667",42,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",220000,1998,2017,19
"668",54,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",183000,1976,1982,6
"669",66,"0","1","0","0","0","Not in labor force","No schooling completed",6300,2002,2018,16
"670",33,"0","1","0","0","0","Civilian employed, with a job but not at work","Regular high school diploma",30000,1999,2005,6
"671",47,"0","1","0","0","0","Civilian employed, at work","No schooling completed",50000,1986,1991,5
"672",62,"0","0","0","1","1","Civilian employed, at work","Grade 7",80000,1980,2016,36
"673",50,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",250000,1982,1988,6
"674",61,"0","0","0","0","1","Not in labor force","Grade 6",0,2000,2015,15
"675",54,"0","0","0","0","1","Civilian employed, at work","Master's degree",50000,2003,2018,15
"676",73,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1982,1994,12
"677",56,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",16800,1989,2008,19
"678",51,"0","0","0","0","1","Unemployed","Regular high school diploma",400,1970,2009,39
"679",72,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1950,1958,8
"680",60,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",35000,1982,2010,28
"681",57,"0","0","0","0","1","Not in labor force","GED or alternative credential",0,1982,2002,20
"682",58,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",70000,1981,1986,5
"683",46,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",130000,1995,2000,5
"684",61,"0","1","0","0","0","Not in labor force","Bachelor's degree",111000,1985,1999,14
"685",59,"0","0","0","1","0","Not in labor force","12th grade - no diploma",0,1980,1984,4
"686",69,"0","1","0","0","0","Not in labor force","12th grade - no diploma",0,2001,2010,9
"687",62,"0","1","0","0","0","Civilian employed, at work","Master's degree",240000,1978,1996,18
"688",44,"0","1","0","0","1","Civilian employed, at work","Some college, but less than 1 year",22000,1993,2002,9
"689",30,"0","0","0","1","0","Civilian employed, at work","Bachelor's degree",40000,1988,2018,30
"690",36,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,2008,2015,7
"691",34,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",35000,1985,2016,31
"692",49,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1981,2013,32
"693",58,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",45000,2003,2008,5
"694",67,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",5000,1954,1961,7
"695",69,"0","0","0","0","1","Not in labor force","Some college, but less than 1 year",0,1970,1975,5
"696",40,"0","1","0","0","0","Civilian employed, at work","Master's degree",565000,2001,2017,16
"697",44,"0","1","0","0","0","Civilian employed, at work","Master's degree",0,1992,2005,13
"698",60,"0","0","0","0","1","Not in labor force","Grade 6",0,1990,2008,18
"699",72,"0","1","0","0","0","Not in labor force","12th grade - no diploma",0,1988,1994,6
"700",51,"0","0","0","1","0","Civilian employed, at work","Associate's degree",32000,1988,1996,8
"701",63,"0","0","0","0","1","Civilian employed, at work","Associate's degree",9500,1988,1996,8
"702",60,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1994,1995,1
"703",62,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",12000,1994,1995,1
"704",70,"0","0","0","0","1","Not in labor force","Grade 2",0,1970,2000,30
"705",72,"0","0","0","0","1","Not in labor force","Grade 11",0,1978,1999,21
"706",59,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",19000,2003,2015,12
"707",81,"0","0","0","0","1","Not in labor force","Grade 9",0,1968,2004,36
"708",55,"0","0","0","0","1","Civilian employed, at work","Master's degree",180000,1982,2000,18
"709",42,"0","0","0","0","1","Civilian employed, at work","Professional degree beyond a bachelor's degree",50000,1980,1991,11
"710",46,"0","0","0","0","1","Civilian employed, at work","Master's degree",70000,1999,2006,7
"711",45,"0","0","0","0","1","Civilian employed, at work","Doctorate degree",210000,1997,2018,21
"712",43,"0","0","0","1","0","Civilian employed, at work","12th grade - no diploma",23000,1990,2013,23
"713",59,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",73000,1978,1984,6
"714",53,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1996,2004,8
"715",71,"0","0","0","0","1","Civilian employed, at work","Grade 5",40000,1978,1996,18
"716",46,"0","1","0","0","0","Not in labor force","Master's degree",0,1996,2008,12
"717",51,"0","1","0","0","0","Civilian employed, at work","No schooling completed",60000,1995,2002,7
"718",43,"0","0","0","1","0","Civilian employed, at work","Associate's degree",23000,1974,1992,18
"719",90,"0","0","0","0","1","Not in labor force","No schooling completed",0,1965,1997,32
"720",57,"0","0","0","0","1","Civilian employed, at work","Doctorate degree",1e+05,1992,1999,7
"721",81,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1976,1986,10
"722",55,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1979,1985,6
"723",55,"0","1","0","0","0","Civilian employed, at work","No schooling completed",20000,1994,2008,14
"724",46,"0","1","0","0","0","Unemployed","12th grade - no diploma",0,1994,2007,13
"725",52,"0","1","0","0","0","Civilian employed, at work","Master's degree",31000,1996,2005,9
"726",67,"0","0","0","1","0","Not in labor force","Grade 6",0,1970,2001,31
"727",45,"0","0","0","0","1","Civilian employed, at work","Professional degree beyond a bachelor's degree",265000,1985,1988,3
"728",61,"0","0","0","0","1","Not in labor force","Some college, but less than 1 year",0,2005,2009,4
"729",31,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",35000,1998,2010,12
"730",71,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",1900,1969,1995,26
"731",41,"0","1","0","0","0","Civilian employed, at work","Grade 6",20000,1991,1996,5
"732",72,"0","0","0","1","0","Not in labor force","Some college, but less than 1 year",0,1954,1996,42
"733",75,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",1e+05,1989,1997,8
"734",66,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1984,1990,6
"735",69,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1986,2007,21
"736",35,"0","1","0","0","0","Civilian employed, at work","Associate's degree",48000,1993,1996,3
"737",52,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",0,1982,2000,18
"738",84,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1960,1968,8
"739",73,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1964,1996,32
"740",44,"0","0","0","0","1","Civilian employed, at work","Master's degree",143000,2005,2012,7
"741",60,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",180000,1982,1988,6
"742",49,"0","0","0","0","1","Civilian employed, at work","Some college, but less than 1 year",36000,2001,2004,3
"743",49,"0","1","0","0","0","Civilian employed, at work","Doctorate degree",190000,2009,2017,8
"744",33,"0","0","0","0","1","Unemployed","Associate's degree",90000,1999,2012,13
"745",72,"0","1","0","0","0","Not in labor force","Grade 7",0,1984,2000,16
"746",56,"0","0","0","1","0","Civilian employed, at work","1 or more years of college credit, no degree",75000,1975,1987,12
"747",71,"0","1","0","0","0","Civilian employed, at work","Doctorate degree",60000,1969,1992,23
"748",56,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",110000,1975,1976,1
"749",40,"0","0","0","1","0","Civilian employed, at work","12th grade - no diploma",30000,1995,2002,7
"750",67,"0","0","0","0","1","Not in labor force","No schooling completed",0,1970,1998,28
"751",72,"0","0","0","1","0","Not in labor force","Grade 6",0,1980,2003,23
"752",31,"0","0","0","1","0","Civilian employed, at work","Grade 6",25000,2007,2016,9
"753",72,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1981,1986,5
"754",63,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",76000,1979,1993,14
"755",46,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",60000,1996,2002,6
"756",66,"0","0","0","0","1","Not in labor force","Associate's degree",0,1977,1985,8
"757",25,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",25000,2001,2005,4
"758",49,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",4000,1992,2007,15
"759",55,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",565000,1983,1987,4
"760",45,"0","0","0","0","1","Civilian employed, at work","Professional degree beyond a bachelor's degree",30000,1998,2003,5
"761",60,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1975,1981,6
"762",72,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",7000,1979,1985,6
"763",47,"0","0","0","1","0","Not in labor force","Grade 9",0,1971,1998,27
"764",69,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1992,2001,9
"765",55,"0","1","0","0","0","Unemployed","12th grade - no diploma",9600,1982,2006,24
"766",69,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1976,1982,6
"767",56,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",15000,2014,2017,3
"768",46,"0","0","0","1","0","Civilian employed, at work","Regular high school diploma",0,1976,2003,27
"769",54,"0","0","0","1","0","Civilian employed, with a job but not at work","Regular high school diploma",28000,1982,2003,21
"770",67,"1","0","0","0","0","Not in labor force","Regular high school diploma",0,1981,1996,15
"771",43,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",31000,1995,2010,15
"772",47,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",17000,1999,2017,18
"773",44,"0","0","1","0","0","Civilian employed, at work","Bachelor's degree",12500,2012,2016,4
"774",54,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",120000,1970,1982,12
"775",25,"0","0","0","0","1","Civilian employed, at work","No schooling completed",2200,1995,2015,20
"776",62,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1996,2015,19
"777",77,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",250000,1967,1980,13
"778",73,"0","0","0","0","1","Not in labor force","Kindergarten",0,1987,1996,9
"779",62,"0","1","0","0","0","Civilian employed, at work","Associate's degree",65000,1983,2005,22
"780",37,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",80000,1989,2000,11
"781",44,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1977,1978,1
"782",50,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",12000,1972,1988,16
"783",62,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1978,1983,5
"784",72,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1983,1994,11
"785",56,"0","1","0","0","0","Civilian employed, at work","Associate's degree",48900,1990,2007,17
"786",74,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",6000,1994,2000,6
"787",70,"0","0","0","1","0","Not in labor force","Regular high school diploma",0,1963,2006,43
"788",51,"0","0","0","1","0","Not in labor force","Grade 6",1200,1986,2006,20
"789",62,"0","1","0","0","0","Civilian employed, at work","Some college, but less than 1 year",40000,1977,1985,8
"790",63,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1976,1992,16
"791",64,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1982,1988,6
"792",69,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1975,1984,9
"793",43,"0","1","0","0","0","Civilian employed, at work","Master's degree",280000,2000,2010,10
"794",85,"0","0","0","0","1","Not in labor force","Grade 3",0,1970,2000,30
"795",84,"0","0","0","0","1","Not in labor force","No schooling completed",0,1968,1988,20
"796",63,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1973,1994,21
"797",61,"0","0","0","1","0","Not in labor force","No schooling completed",5300,1982,2010,28
"798",87,"0","0","0","0","1","Not in labor force","Grade 3",0,1957,1981,24
"799",41,"0","0","0","0","1","Civilian employed, at work","Master's degree",160000,1978,1992,14
"800",61,"0","1","0","0","1","Not in labor force","No schooling completed",0,1985,1990,5
"801",63,"0","1","0","0","0","Civilian employed, at work","Some college, but less than 1 year",57000,1996,2002,6
"802",50,"0","0","0","0","1","Civilian employed, at work","Grade 10",40000,1987,1996,9
"803",38,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1994,1996,2
"804",87,"0","0","0","0","1","Not in labor force","12th grade - no diploma",0,1959,1995,36
"805",49,"0","0","1","0","0","Civilian employed, at work","Master's degree",115000,1986,2000,14
"806",81,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1974,1980,6
"807",40,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",30000,1992,2003,11
"808",94,"0","1","0","0","0","Not in labor force","No schooling completed",0,1986,1993,7
"809",31,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",45000,2000,2001,1
"810",69,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",219000,1971,1996,25
"811",67,"0","0","0","0","1","Not in labor force","GED or alternative credential",0,1971,2008,37
"812",48,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",79000,1978,2008,30
"813",68,"0","0","0","0","1","Not in labor force","Associate's degree",0,1968,1977,9
"814",38,"0","1","0","0","0","Civilian employed, at work","Master's degree",250000,2005,2012,7
"815",60,"0","1","0","0","0","Civilian employed, at work","Associate's degree",0,1989,2003,14
"816",47,"0","1","0","0","0","Not in labor force","Master's degree",0,1979,1985,6
"817",63,"0","0","0","0","1","Not in labor force","Some college, but less than 1 year",4000,1993,2002,9
"818",54,"0","0","0","0","1","Civilian employed, at work","GED or alternative credential",45000,1988,1996,8
"819",64,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1979,2015,36
"820",55,"0","1","0","0","0","Civilian employed, at work","Associate's degree",92000,1981,1992,11
"821",55,"0","0","0","1","0","Civilian employed, at work","Grade 9",6600,1982,1993,11
"822",64,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",17000,1986,2003,17
"823",75,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1971,2004,33
"824",55,"0","0","0","0","1","Civilian employed, at work","Grade 11",33500,1969,1974,5
"825",58,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1982,1985,3
"826",60,"0","1","0","0","0","Civilian employed, at work","Professional degree beyond a bachelor's degree",302000,1989,1997,8
"827",85,"0","0","0","0","1","Not in labor force","Grade 2",0,1975,1989,14
"828",53,"0","1","0","0","0","Civilian employed, at work","Doctorate degree",50000,1987,2010,23
"829",65,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",27400,1976,1991,15
"830",40,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",50000,1997,2006,9
"831",69,"0","1","0","0","0","Not in labor force","Some college, but less than 1 year",0,1978,1999,21
